Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotConfig,Neighborhood,YearBuilt,RoofStyle,RoofMatl,MasVnrArea,Foundation,BsmtExposure,HeatingQC,CentralAir,GrLivArea,KitchenAbvGr,KitchenQual,Functional,Fireplaces,GarageCars,SaleType,SalePrice,Has_Alley,Artery,Feedr,RRNn,RRAn,PosN,PosA,RRNe,RRAe,1Fam_BldgType,Overall_Total,BrkCmnArea,BrkFaceArea,StoneArea,Exter_Total,Bsmt_Total,Has_BsmtFin,BsmtFinSF_Total,SF_QualFinished,SF_Total,Bath,Garage_Total,Has_WoodDeck,Has_OpenPorch,Has_EnclosedPorch,Has_3SsnPorch,Has_ScreenPorch,Has_PorchOrDeck,Has_Pool,Has_Fence,Has_Shed,Post_Collapse
93,30,RL,80,13360,Pave,Inside,Crawfor,1921,Gable,CompShg,0,BrkTil,No,Ex,Y,964,1,TA,Typ,0,2,WD,163500,1,0,0,0,0,0,0,0,0,1,12,0,0,0,12,12,1,713,1677,1840,2,10,0,0,1,0,0,1,0,0,0,1
94,190,C (all),60,7200,Pave,Corner,OldTown,1910,Hip,CompShg,0,BrkTil,Mn,Ex,N,2291,2,TA,Typ,1,2,WD,133900,0,0,0,0,0,0,0,0,0,0,12,0,0,0,10,8,1,1046,3337,3505,2.5,10,0,0,0,0,1,1,0,0,0,0
95,60,RL,69,9337,Pave,Inside,CollgCr,1997,Gable,CompShg,0,PConc,No,Ex,Y,1786,1,Gd,Typ,0,2,WD,204750,0,0,0,0,0,0,0,0,0,1,11,0,0,0,12,12,1,648,2434,2610,3.5,10,0,1,0,0,0,1,0,0,0,0
96,60,RL,NA,9765,Pave,Corner,Gilbert,1993,Gable,CompShg,68,PConc,No,Gd,Y,1470,1,TA,Typ,1,2,WD,185000,0,0,0,0,0,0,0,0,0,1,14,0,68,0,16,14,1,310,1780,2150,2.5,10,1,1,0,0,0,1,0,0,1,1
97,20,RL,78,10264,Pave,Inside,CollgCr,1999,Gable,CompShg,183,PConc,Av,Ex,Y,1588,1,Gd,Typ,0,2,WD,214000,0,0,0,0,0,0,0,0,0,1,12,0,183,0,12,12,1,1162,2750,3176,2,10,1,1,0,0,0,1,0,0,0,0
98,20,RL,73,10921,Pave,Inside,Edwards,1965,Hip,CompShg,48,CBlock,No,TA,Y,960,1,TA,Typ,0,1,WD,94750,0,0,0,0,0,0,0,0,0,1,9,0,48,0,10,10,1,520,1480,1920,2,10,1,0,0,0,0,1,0,0,0,0
99,30,RL,85,10625,Pave,Corner,Edwards,1920,Gable,CompShg,0,BrkTil,No,Fa,N,835,1,TA,Typ,0,1,COD,83000,0,0,0,0,0,0,0,0,0,1,10,0,0,0,10,10,1,108,943,1293,1,8,0,0,1,0,0,1,0,0,1,1
100,20,RL,77,9320,Pave,Inside,NAmes,1959,Gable,CompShg,0,CBlock,No,Fa,Y,1225,1,TA,Typ,0,0,WD,128950,0,0,0,0,0,0,0,0,0,1,9,0,0,0,10,10,1,569,1794,2175,2.5,0,1,0,0,0,0,1,0,0,1,1
101,20,RL,NA,10603,Pave,Inside,NWAmes,1977,Gable,CompShg,28,PConc,Mn,Gd,Y,1610,1,Gd,Typ,2,2,WD,205000,0,0,0,0,0,0,0,0,0,1,13,0,28,0,10,10,1,1200,2810,3220,3,10,1,1,0,0,0,1,0,0,0,1
102,60,RL,77,9206,Pave,Inside,SawyerW,1985,Gable,CompShg,336,CBlock,No,TA,Y,1732,1,Gd,Typ,1,2,WD,178000,0,0,0,0,0,0,0,0,0,1,11,0,336,0,12,12,0,0,1732,2473,2.5,10,1,1,0,0,0,1,0,0,0,1
103,90,RL,64,7018,Pave,Inside,SawyerW,1979,Gable,CompShg,0,Slab,NA,TA,Y,1535,2,TA,Typ,0,2,WD,118964,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8,0,0,0,1535,1535,2,10,0,0,0,0,0,0,0,0,0,1
104,20,RL,94,10402,Pave,Corner,CollgCr,2009,Gable,CompShg,0,PConc,No,Ex,Y,1226,1,Gd,Typ,0,3,WD,198900,0,0,0,0,0,0,0,0,0,1,12,0,0,0,10,12,0,0,1226,2452,2,10,0,1,0,0,0,1,0,0,0,1
105,50,RM,NA,7758,Pave,Corner,IDOTRR,1931,Gable,CompShg,600,PConc,No,Ex,Y,1818,1,TA,Typ,2,1,WD,169500,0,0,0,0,0,0,0,0,0,1,11,0,600,0,8,10,1,224,2042,2858,1.5,10,0,0,0,0,1,1,0,0,0,0
106,60,FV,75,9375,Pave,Inside,Somerst,2003,Hip,CompShg,768,PConc,No,Ex,Y,1992,1,Gd,Typ,1,2,WD,250000,0,0,0,0,0,0,0,0,0,1,13,0,768,0,12,14,0,0,1992,3045,2.5,10,1,1,0,0,0,1,0,0,0,0
107,30,RM,60,10800,Pave,Inside,OldTown,1885,Mansard,CompShg,0,BrkTil,No,Gd,Y,1047,1,TA,Typ,0,1,WD,100000,1,0,0,0,0,0,0,0,0,1,11,0,0,0,10,8,0,0,1047,1688,1,6,0,0,0,0,0,0,0,0,1,0
108,20,RM,50,6000,Pave,Inside,OldTown,1948,Gable,CompShg,0,CBlock,No,Ex,Y,789,1,TA,Typ,0,1,WD,115000,0,0,0,0,0,0,0,0,0,1,10,0,0,0,10,10,1,273,1062,1578,1,10,0,0,0,0,0,0,0,0,0,0
109,50,RM,85,8500,Pave,Corner,IDOTRR,1919,Gable,CompShg,0,CBlock,No,TA,N,1517,1,Fa,Typ,0,0,WD,115000,0,1,0,0,0,0,0,0,0,1,12,0,0,0,10,10,0,0,1517,2310,2,0,0,0,1,0,0,1,0,0,0,0
110,20,RL,105,11751,Pave,Inside,NWAmes,1977,Hip,CompShg,480,CBlock,No,Ex,Y,1844,1,TA,Typ,1,2,COD,190000,0,0,0,0,0,0,0,0,0,1,12,0,480,0,10,12,1,705,2549,3688,2,10,0,1,0,0,0,1,0,1,0,1
111,50,RL,75,9525,Pave,Inside,Edwards,1954,Gable,CompShg,0,CBlock,No,Gd,Y,1855,1,TA,Typ,0,1,WD,136900,0,0,0,0,0,0,0,0,0,1,10,0,0,0,10,8,1,444,2299,2849,2,10,1,0,0,0,0,1,0,0,0,0
112,80,RL,NA,7750,Pave,Inside,Gilbert,2000,Gable,CompShg,0,PConc,No,Ex,Y,1430,1,TA,Typ,1,2,WD,180000,0,0,0,0,0,0,0,0,0,1,12,0,0,0,10,12,1,250,1680,1814,2.5,10,1,0,0,0,0,1,0,0,0,1
113,60,RL,77,9965,Pave,Inside,CollgCr,2007,Gable,CompShg,220,PConc,Av,Ex,Y,2696,1,Ex,Typ,1,3,New,383970,0,0,0,0,0,0,0,0,0,1,12,0,0,220,12,14,1,984,3680,3960,3.5,10,1,1,0,0,1,1,0,0,0,0
114,20,RL,NA,21000,Pave,Corner,Crawfor,1953,Hip,CompShg,184,CBlock,Mn,TA,Y,2259,1,Gd,Typ,2,2,COD,217000,0,0,0,0,0,0,0,0,0,1,11,0,184,0,12,12,1,904,3163,4068,3,10,1,1,1,0,0,1,0,1,0,0
115,70,RL,61,7259,Pave,Inside,Crawfor,1945,Gambrel,CompShg,0,CBlock,No,Ex,Y,2320,1,Gd,Typ,1,1,WD,259500,0,0,0,0,0,0,0,0,0,1,14,0,0,0,10,10,1,924,3244,3348,3.5,10,1,0,0,0,0,1,0,1,0,0
116,160,FV,34,3230,Pave,Corner,Somerst,1999,Gable,CompShg,1129,PConc,No,Gd,Y,1458,1,TA,Typ,1,2,WD,176000,1,0,0,0,0,0,0,0,0,0,11,0,1129,0,10,12,1,419,1877,2187,2.5,10,0,1,0,0,0,1,0,0,0,0
117,20,RL,NA,11616,Pave,Inside,Sawyer,1962,Gable,CompShg,116,CBlock,No,TA,Y,1092,1,TA,Typ,1,1,WD,139000,0,0,0,0,0,0,0,0,0,1,10,0,116,0,10,10,1,840,1932,2184,1.5,10,0,1,1,0,0,1,0,0,0,1
118,20,RL,74,8536,Pave,Corner,Edwards,2006,Gable,CompShg,0,PConc,No,Gd,Y,1125,1,TA,Typ,0,2,New,155000,0,0,0,0,0,0,0,0,0,1,10,0,0,0,10,12,0,0,1125,2250,1.5,10,1,1,0,0,0,1,0,0,0,0
119,60,RL,90,12376,Pave,Corner,SawyerW,1990,Hip,CompShg,0,PConc,Mn,Gd,Y,3222,1,Gd,Typ,2,3,WD,320000,0,0,0,0,0,0,0,0,0,1,12,0,0,0,10,12,1,1470,4692,4895,4,10,1,0,0,0,0,1,0,0,0,1
120,60,RL,65,8461,Pave,Inside,CollgCr,2005,Gable,CompShg,0,PConc,No,Ex,Y,1456,1,Gd,Typ,1,2,New,163990,0,0,0,0,0,0,0,0,0,1,11,0,0,0,12,12,0,0,1456,2184,2.5,10,0,1,0,0,0,1,0,0,0,0
121,80,RL,NA,21453,Pave,CulDSac,ClearCr,1969,Flat,Metal,0,CBlock,Gd,Ex,Y,988,1,TA,Typ,2,2,WD,180000,0,0,0,0,0,0,0,0,0,1,11,0,0,0,10,10,1,938,1926,1926,2,10,0,1,0,1,0,1,0,0,0,0
122,50,RM,50,6060,Pave,Inside,IDOTRR,1939,Gable,CompShg,0,PConc,No,Gd,Y,1123,1,TA,Typ,0,1,WD,100000,0,0,0,0,0,0,0,0,0,1,9,0,0,0,10,10,0,0,1123,1855,1,10,0,0,1,0,0,1,0,1,0,0
123,20,RL,75,9464,Pave,Corner,NAmes,1958,Hip,CompShg,135,CBlock,No,Gd,Y,1080,1,TA,Typ,0,1,WD,136000,0,0,0,0,0,0,0,0,0,1,13,0,135,0,12,10,1,570,1650,2160,1,10,0,0,0,0,1,1,0,0,0,0
124,120,RL,55,7892,Pave,Inside,SawyerW,1993,Gable,CompShg,0,PConc,No,Ex,Y,1199,1,Gd,Typ,0,2,WD,153900,0,0,0,0,0,0,0,0,0,0,11,0,0,0,12,12,1,300,1499,2398,2,10,0,1,0,0,0,1,0,0,0,0
125,20,RL,48,17043,Pave,CulDSac,NWAmes,1979,Gable,CompShg,0,CBlock,No,TA,Y,1586,1,TA,Typ,1,2,WD,181000,0,0,0,0,0,0,0,0,0,1,11,0,0,0,12,10,0,0,1586,2948,2,10,1,0,0,0,0,1,0,0,0,1
126,190,RM,60,6780,Pave,Inside,IDOTRR,1935,Gable,CompShg,0,CBlock,Av,Gd,N,754,1,TA,Typ,0,0,WD,84500,0,0,0,0,0,0,0,0,0,0,14,0,0,0,8,10,1,490,1010,1274,2,0,1,0,0,0,0,1,0,0,0,0
127,120,RL,NA,4928,Pave,Inside,NPkVill,1976,Gable,CompShg,0,CBlock,No,TA,Y,958,1,TA,Typ,1,2,WD,128000,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,12,1,120,1078,2036,2,10,0,1,0,0,0,1,0,0,0,0
128,45,RM,55,4388,Pave,Inside,OldTown,1930,Gable,CompShg,0,BrkTil,No,Ex,Y,840,1,TA,Typ,1,0,WD,87000,0,0,1,0,0,0,0,0,0,1,12,0,0,0,12,10,1,116,956,1512,1,0,0,0,0,0,0,0,0,0,0,0
129,60,RL,69,7590,Pave,Inside,NAmes,1966,Gable,CompShg,266,CBlock,No,TA,Y,1348,1,TA,Typ,1,2,WD,155000,0,0,0,0,0,1,0,0,0,1,11,0,266,0,10,10,1,512,1860,2008,1.5,10,1,1,0,0,0,1,0,0,0,0
130,20,RL,69,8973,Pave,Inside,NAmes,1958,Gable,CompShg,85,CBlock,No,TA,Y,1053,1,Ex,Typ,0,2,WD,150000,0,0,0,0,0,0,0,0,0,1,12,0,85,0,10,10,1,595,1648,2061,2,10,0,1,0,1,0,1,0,1,0,0
131,60,RL,88,14200,Pave,Corner,NAmes,1966,Gable,CompShg,309,CBlock,No,Ex,Y,2157,1,Gd,Typ,2,2,WD,226000,0,0,0,0,0,0,0,0,0,1,13,0,309,0,10,10,1,445,2602,3081,2.5,10,1,1,0,0,0,1,0,1,0,0
132,60,RL,NA,12224,Pave,Corner,Gilbert,2000,Gable,CompShg,40,PConc,No,Ex,Y,2054,1,Gd,Typ,1,2,WD,244000,0,0,0,0,0,0,0,0,0,1,11,0,40,0,12,12,1,695,2749,3046,3.5,10,1,1,0,0,0,1,0,0,0,1
133,20,RL,75,7388,Pave,Corner,NAmes,1959,Gable,CompShg,0,CBlock,No,Gd,Y,1327,1,Gd,Typ,0,2,WD,150750,0,0,0,0,0,0,0,0,0,1,11,0,0,0,10,10,1,405,1732,2390,2,10,0,0,0,0,0,0,0,0,0,0
134,20,RL,NA,6853,Pave,Inside,Timber,2001,Gable,CompShg,136,PConc,No,Ex,Y,1296,1,Gd,Typ,0,2,WD,220000,0,0,0,0,0,0,0,0,0,1,13,0,136,0,12,14,1,1005,2301,2563,3,10,1,1,0,0,0,1,0,0,0,1
135,20,RL,78,10335,Pave,Inside,Sawyer,1968,Gable,CompShg,0,CBlock,No,Gd,Y,1721,1,TA,Min1,1,2,WD,180000,0,0,0,0,0,0,0,0,0,1,11,0,0,0,10,10,1,570,2291,3182,2.5,10,0,1,1,0,0,1,0,1,0,0
136,20,RL,80,10400,Pave,Inside,NWAmes,1970,Hip,CompShg,288,PConc,No,Gd,Y,1682,1,TA,Typ,1,2,WD,174000,0,0,0,0,0,0,0,0,0,1,13,0,288,0,10,10,0,0,1682,2986,2,10,1,0,0,0,0,1,0,1,0,0
137,20,RL,NA,10355,Pave,Corner,NAmes,1967,Gable,CompShg,196,CBlock,No,TA,Y,1214,1,TA,Typ,1,1,WD,143000,0,0,0,0,0,0,0,0,0,1,10,0,196,0,10,10,1,695,1909,2428,2,10,0,1,0,0,0,1,0,0,0,0
138,90,RL,82,11070,Pave,Inside,Mitchel,1988,Gable,CompShg,70,CBlock,No,Gd,Y,1959,2,TA,Typ,0,3,WD,171000,0,0,0,0,0,0,0,0,0,0,12,0,70,0,10,10,0,0,1959,3866,3,10,0,0,0,0,0,0,0,0,0,0
139,60,RL,73,9066,Pave,Inside,CollgCr,1999,Gable,CompShg,320,PConc,Mn,Ex,Y,1852,1,Gd,Typ,2,3,WD,230000,0,0,0,0,0,0,0,0,0,1,13,0,320,0,12,12,1,668,2520,2856,2.5,10,1,1,0,0,0,1,0,1,0,0
140,60,RL,65,15426,Pave,Inside,CollgCr,1997,Gable,CompShg,0,PConc,No,Ex,Y,1764,1,Gd,Typ,0,2,WD,231500,0,0,0,0,0,0,0,0,0,1,11,0,0,0,10,12,1,821,2585,2692,3.5,10,1,1,0,0,0,1,0,1,0,1
141,20,RL,70,10500,Pave,FR2,NAmes,1971,Gable,CompShg,0,CBlock,No,TA,Y,864,1,TA,Typ,1,0,ConLI,115000,0,0,0,0,0,0,0,0,0,1,9,0,0,0,10,10,1,432,1296,1728,1,0,0,0,0,0,0,0,0,0,0,1
142,20,RL,78,11645,Pave,Inside,CollgCr,2005,Gable,CompShg,0,PConc,Av,Ex,Y,1734,1,Gd,Typ,0,2,WD,260000,0,0,0,0,0,0,0,0,0,1,12,0,0,0,12,12,1,1300,3034,3468,3,10,1,1,0,0,0,1,0,0,0,0
143,50,RL,71,8520,Pave,Corner,NAmes,1952,Gable,CompShg,0,CBlock,No,Fa,Y,1385,1,TA,Typ,0,2,WD,166000,0,1,0,0,0,0,0,0,0,1,9,0,0,0,8,10,1,507,1892,2295,2,10,0,0,0,0,0,0,0,1,0,1
144,20,RL,78,10335,Pave,Inside,CollgCr,1999,Gable,CompShg,183,PConc,Gd,Ex,Y,1501,1,Gd,Typ,0,2,WD,204000,0,0,0,0,0,0,0,0,0,1,12,0,183,0,12,12,1,679,2180,2991,3,10,1,1,0,0,0,1,0,0,0,1
145,90,RM,70,9100,Pave,Inside,Sawyer,1963,Gable,CompShg,336,CBlock,No,TA,Y,1728,2,TA,Typ,0,2,ConLI,125000,0,0,0,0,0,0,0,0,1,0,10,0,336,0,10,10,1,1332,3060,3456,3,10,0,0,0,0,0,0,0,0,0,0
146,160,RM,24,2522,Pave,Inside,Edwards,2004,Gable,CompShg,50,PConc,No,Ex,Y,1709,1,Gd,Maj1,0,2,WD,130000,0,0,0,0,0,0,0,0,0,0,11,0,0,50,12,12,0,0,1709,2679,2,10,0,1,0,0,0,1,0,0,0,0
147,30,RM,51,6120,Pave,Corner,BrkSide,1931,Gable,CompShg,0,BrkTil,No,TA,Y,875,1,TA,Typ,0,1,WD,105000,0,0,0,0,0,0,0,0,0,1,12,0,0,0,10,10,1,209,1084,1590,2,8,1,0,0,0,0,1,0,0,0,1
148,60,RL,NA,9505,Pave,CulDSac,Gilbert,2001,Gable,CompShg,180,PConc,No,Ex,Y,2035,1,Gd,Typ,1,2,WD,222500,0,0,0,0,0,0,0,0,0,1,12,0,180,0,12,12,0,0,2035,2919,2.5,10,1,1,0,0,0,1,0,0,0,1
149,20,RL,63,7500,Pave,Inside,SawyerW,2004,Gable,CompShg,120,PConc,No,Ex,Y,1080,1,Gd,Typ,0,0,WD,141000,0,0,0,0,0,0,0,0,0,1,12,0,120,0,10,12,1,680,1760,2160,2,0,0,0,0,0,0,0,0,0,0,0
150,50,RM,NA,6240,Pave,Inside,BrkSide,1936,Gable,CompShg,0,BrkTil,No,Gd,Y,1344,1,TA,Typ,0,1,WD,115000,0,0,0,0,0,0,0,0,0,1,9,0,0,0,10,12,0,0,1344,2240,1,8,1,1,0,0,0,1,0,0,0,0
151,20,RL,120,10356,Pave,Corner,CollgCr,1975,Gable,CompShg,0,CBlock,Av,TA,Y,969,1,TA,Typ,0,2,WD,122000,0,0,0,0,0,0,0,0,0,1,11,0,0,0,10,10,1,716,1685,1938,1.5,10,0,0,0,0,0,0,0,1,0,0
152,20,RL,107,13891,Pave,Inside,NridgHt,2007,Hip,CompShg,436,PConc,Gd,Ex,Y,1710,1,Gd,Typ,1,3,New,372402,0,0,0,0,0,0,0,0,0,1,13,0,0,436,12,14,1,1400,3110,3420,3,10,0,1,0,0,0,1,0,0,0,0
153,60,RL,NA,14803,Pave,CulDSac,NWAmes,1971,Gable,CompShg,252,CBlock,No,Gd,Y,1993,1,TA,Typ,1,2,WD,190000,0,0,0,0,0,0,0,0,0,1,11,0,252,0,10,10,1,416,2409,2818,2.5,10,0,1,0,0,0,1,0,1,0,0
154,20,RL,NA,13500,Pave,Inside,ClearCr,1960,Flat,CompShg,0,CBlock,Gd,Gd,Y,1252,1,TA,Typ,1,2,WD,235000,0,0,0,0,0,0,0,0,0,1,13,0,0,0,10,12,1,1509,2761,2854,2,10,1,0,0,0,0,1,0,0,0,0
155,30,RM,84,11340,Pave,Corner,OldTown,1923,Gable,CompShg,0,BrkTil,No,TA,Y,1200,1,TA,Typ,0,1,WD,125000,0,0,0,0,0,0,0,0,0,1,11,0,0,0,10,10,0,0,1200,2400,1,6,0,0,1,0,0,1,0,0,0,0
156,50,RL,60,9600,Pave,Corner,Edwards,1924,Gable,CompShg,0,BrkTil,No,Fa,N,1096,1,TA,Typ,0,0,WD,79000,0,1,0,0,0,0,0,0,0,1,11,0,0,0,10,10,0,0,1096,1668,1,0,0,1,1,0,0,1,0,0,0,0
157,20,RL,60,7200,Pave,Inside,NAmes,1950,Hip,CompShg,0,CBlock,NA,TA,Y,1040,1,TA,Typ,0,2,WD,109500,0,0,0,0,0,0,0,0,0,1,12,0,0,0,10,0,0,0,1040,1040,1,10,0,0,0,0,0,0,0,0,0,0
158,60,RL,92,12003,Pave,Corner,Timber,2009,Gable,CompShg,84,PConc,No,Ex,Y,1968,1,Ex,Typ,1,3,New,269500,0,0,0,0,0,0,0,0,0,1,13,0,84,0,12,14,0,0,1968,2742,2.5,10,0,1,0,0,0,1,0,0,0,1
159,60,FV,100,12552,Pave,Corner,Somerst,2004,Gable,CompShg,0,PConc,No,Ex,Y,1947,1,Gd,Typ,1,2,WD,254900,0,0,0,0,0,0,0,0,0,1,12,0,0,0,12,12,1,222,2169,2938,2.5,10,0,1,0,0,0,1,0,1,0,1
160,60,RL,134,19378,Pave,Corner,Gilbert,2005,Gable,CompShg,456,PConc,Mn,Ex,Y,2462,1,Gd,Typ,1,2,New,320000,0,0,0,0,0,0,0,0,0,1,12,0,456,0,12,12,1,57,2519,3854,3.5,10,1,1,0,1,0,1,0,0,0,0
161,20,RL,NA,11120,Pave,CulDSac,Veenker,1984,Gable,CompShg,0,PConc,No,TA,Y,1232,1,TA,Typ,0,2,WD,162500,0,0,0,0,0,0,0,0,0,1,12,0,0,0,10,12,1,660,1892,2464,2,10,0,0,0,0,0,0,0,0,0,0
162,60,RL,110,13688,Pave,Inside,NridgHt,2003,Gable,CompShg,664,PConc,Av,Ex,Y,2668,1,Ex,Typ,2,3,WD,412500,0,0,0,0,0,0,0,0,0,1,14,0,664,0,12,14,1,1016,3684,4240,3.5,10,1,0,0,0,0,1,0,0,0,0
163,20,RL,95,12182,Pave,Corner,NridgHt,2005,Gable,CompShg,226,PConc,Mn,Ex,Y,1541,1,Gd,Typ,1,2,New,220000,0,0,0,0,0,0,0,0,0,1,12,0,226,0,12,12,1,1201,2742,3082,2,10,0,1,0,0,0,1,0,0,0,1
164,45,RL,55,5500,Pave,Inside,OldTown,1956,Gable,CompShg,0,CBlock,No,Ex,Y,882,1,TA,Typ,0,0,WD,103200,0,0,0,0,0,0,0,0,0,1,10,0,0,0,10,10,0,0,882,1764,1,0,0,0,0,0,0,0,0,1,0,0
165,40,RM,40,5400,Pave,Corner,OldTown,1926,Gable,CompShg,0,BrkTil,Mn,Gd,Y,1616,1,Gd,Typ,0,1,WD,152000,1,0,0,0,0,0,0,0,0,1,13,0,0,0,12,10,1,370,1986,2765,2,10,0,0,1,0,0,1,0,0,0,0
166,190,RL,62,10106,Pave,Inside,Edwards,1940,Gable,CompShg,0,BrkTil,No,Gd,Y,1355,2,TA,Typ,0,0,WD,127500,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,10,1,532,1887,1999,3,0,1,0,0,0,0,1,0,0,0,0
167,20,RL,NA,10708,Pave,Inside,ClearCr,1955,Hip,CompShg,0,CBlock,No,Ex,Y,1867,1,TA,Typ,3,1,COD,190000,0,0,0,0,0,0,0,0,0,1,10,0,0,0,12,10,1,1147,3014,3484,2,10,1,0,0,0,1,1,0,1,0,1
168,60,RL,86,10562,Pave,Inside,NridgHt,2007,Gable,CompShg,300,PConc,No,Ex,Y,2161,1,Ex,Typ,1,3,New,325624,0,0,0,0,0,0,0,0,0,1,13,0,0,300,12,14,1,1288,3449,3743,2.5,10,1,1,0,0,0,1,0,0,0,0
169,60,RL,62,8244,Pave,Inside,Gilbert,2004,Gable,CompShg,0,PConc,No,Ex,Y,1720,1,Gd,Typ,1,2,WD,183500,0,0,0,0,0,0,0,0,0,1,12,0,0,0,12,12,0,0,1720,2560,2.5,10,1,1,0,0,0,1,0,0,0,0
170,20,RL,NA,16669,Pave,Corner,Timber,1981,Hip,WdShake,653,CBlock,No,TA,Y,1707,1,TA,Typ,1,2,WD,228000,0,0,0,0,0,0,0,0,0,1,14,0,653,0,12,12,0,0,1707,3393,2.5,10,1,1,0,0,0,1,0,0,0,0
171,50,RM,NA,12358,Pave,Inside,OldTown,1941,Gable,CompShg,0,CBlock,No,TA,Y,1382,1,TA,Typ,0,2,WD,128500,0,0,1,0,0,0,0,0,0,1,11,0,0,0,10,10,1,360,1214,2102,1.5,10,1,0,0,0,0,1,0,0,0,0
172,20,RL,141,31770,Pave,Corner,NAmes,1960,Hip,CompShg,112,CBlock,Gd,Fa,Y,1656,1,TA,Typ,2,2,WD,215000,0,0,0,0,0,0,0,0,0,1,11,0,0,112,10,12,1,639,2295,2736,2,10,1,1,0,0,0,1,0,0,0,1
173,160,RL,44,5306,Pave,Inside,StoneBr,1987,Gable,CompShg,0,PConc,No,Gd,Y,1767,1,Gd,Typ,1,2,WD,239000,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,14,1,710,2477,2831,3,12,1,1,0,0,0,1,0,0,0,0
174,20,RL,80,10197,Pave,Inside,NAmes,1961,Gable,CompShg,491,CBlock,No,TA,Y,1362,1,TA,Typ,1,2,COD,163000,0,0,0,0,0,0,0,0,0,1,11,491,0,0,10,10,1,662,2024,2724,2.5,10,0,1,0,0,0,1,0,0,0,0
175,20,RL,47,12416,Pave,Inside,Timber,1986,Gable,CompShg,132,CBlock,No,TA,Y,1651,1,TA,Min2,1,2,WD,184000,0,0,0,0,0,0,0,0,0,1,11,0,0,132,10,10,1,1606,3257,3257,3,10,1,0,0,0,0,1,0,0,0,0
176,20,RL,84,12615,Pave,Corner,Edwards,1950,Gable,CompShg,0,CBlock,Av,TA,Y,2158,1,Gd,Typ,1,2,WD,243000,0,0,0,0,0,0,0,0,0,1,13,0,0,0,10,12,1,477,2635,3360,3,10,0,1,1,0,0,1,0,1,0,0
177,60,RL,97,10029,Pave,Corner,ClearCr,1988,Gable,CompShg,268,PConc,No,TA,Y,2060,1,TA,Typ,1,2,WD,211000,0,0,0,0,0,0,0,0,0,1,11,0,268,0,12,12,1,831,2891,3211,3,10,0,1,0,0,1,1,0,0,0,0
178,50,RL,NA,13650,Pave,Inside,Sawyer,1958,Gable,CompShg,0,CBlock,No,Ex,Y,1920,1,Gd,Typ,1,2,WD,172500,0,0,0,0,0,0,0,0,0,1,10,0,0,0,14,10,1,498,2418,2972,3,10,0,0,0,0,0,0,0,0,0,0
179,20,RL,63,17423,Pave,CulDSac,StoneBr,2008,Hip,CompShg,748,PConc,No,Ex,Y,2234,1,Ex,Typ,1,3,New,501837,0,0,0,0,0,0,0,0,0,1,14,0,0,748,14,14,1,1904,4138,4450,3,10,0,1,0,0,0,1,0,0,0,1
180,30,RM,60,8520,Pave,Inside,OldTown,1923,Gable,CompShg,0,CBlock,No,TA,Y,968,1,TA,Typ,0,2,WD,100000,0,0,0,0,0,0,0,0,0,1,11,0,0,0,12,10,0,0,968,1936,1,8,0,0,1,0,0,1,0,0,0,0
181,160,FV,NA,2117,Pave,Inside,Somerst,2000,Gable,CompShg,456,PConc,No,Ex,Y,1525,1,Gd,Typ,1,2,WD,177000,0,0,0,0,0,0,0,0,0,0,11,0,456,0,12,12,1,436,1961,2281,2.5,10,0,0,0,0,0,0,0,0,0,0
182,70,RL,54,7588,Pave,Inside,Crawfor,1920,Gable,CompShg,0,BrkTil,No,Gd,Y,1802,1,TA,Typ,1,1,WD,200100,0,0,0,0,0,0,0,0,0,1,13,0,0,0,10,8,1,352,2154,2595,1.5,8,0,0,1,0,0,1,0,0,0,0
183,20,RL,60,9060,Pave,Inside,Edwards,1957,Hip,CompShg,98,PConc,NA,Ex,Y,1340,1,TA,Typ,1,1,WD,120000,0,1,0,0,0,0,0,0,0,1,11,0,98,0,10,0,0,0,1340,1340,1,10,1,0,0,1,0,1,0,1,0,0
184,50,RM,63,11426,Pave,Inside,OldTown,2003,Gable,CompShg,0,PConc,No,Ex,Y,2082,1,Gd,Mod,0,2,WD,200000,0,0,0,0,0,0,0,0,0,1,12,0,0,0,10,12,0,0,2082,3444,2.5,10,1,1,0,0,0,1,0,0,0,0
185,50,RL,92,7438,Pave,Inside,BrkSide,1908,Gable,CompShg,0,PConc,No,Gd,Y,1252,1,TA,Typ,0,2,WD,127000,0,0,1,0,1,0,0,0,0,1,13,0,0,0,10,8,0,0,1252,1756,1,10,1,0,0,0,0,1,0,1,0,0
186,75,RM,90,22950,Pave,Inside,OldTown,1892,Gable,WdShngl,0,BrkTil,Mn,Ex,Y,3608,1,Ex,Typ,2,3,WD,475000,0,1,0,0,0,0,0,0,0,1,19,0,0,0,14,10,0,0,3036,4715,2.5,14,0,1,0,0,1,1,0,1,0,0
187,80,RL,NA,9947,Pave,CulDSac,Mitchel,1990,Gable,CompShg,0,PConc,Av,Ex,Y,1217,1,Gd,Typ,0,2,WD,173000,0,0,0,0,0,0,0,0,0,1,12,0,0,0,10,12,1,611,1828,2405,3,10,1,1,0,0,0,1,0,1,0,1
